0,1,2,3,4,5,6,7,8,9
1305,0.5,0.43,0.56,0.17,0.5,0.0,0.4794520547945205,0.22,NUC
1306,0.36,0.52,0.61,0.33,0.5,0.0,0.7123287671232877,0.37,NUC
1307,0.66,0.54,0.53,0.17,0.5,0.0,0.7397260273972603,0.22,CYT
1308,0.52,0.51,0.48,0.12,0.5,0.0,0.7397260273972603,0.31,CYT
1309,0.56,0.46,0.51,0.25,0.5,0.0,0.7397260273972603,0.22,CYT
1310,0.47,0.46,0.49,0.27,0.5,0.0,0.8082191780821918,0.22,CYT
1311,0.5,0.46,0.49,0.27,0.5,0.0,0.821917808219178,0.22,CYT
1312,0.43,0.48,0.36,0.26,0.5,0.0,0.7123287671232877,0.22,ME3
1313,0.5,0.44,0.57,0.28,0.5,0.0,0.7808219178082191,0.22,CYT
1314,0.46,0.47,0.62,0.3,0.5,0.0,0.5205479452054794,0.22,CYT
1315,0.59,0.7,0.46,0.19,0.5,0.0,0.7397260273972603,0.44,CYT
1316,0.19,0.41,0.55,0.13,0.5,0.0,0.7123287671232877,0.25,CYT
1317,0.27,0.43,0.5,0.13,0.5,0.0,0.7397260273972603,0.31,CYT
1318,0.42,0.46,0.44,0.17,0.5,0.0,0.6986301369863014,0.42,CYT
1319,0.49,0.36,0.47,0.28,0.5,0.0,0.767123287671233,0.54,NUC
1320,0.42,0.51,0.33,0.16,0.5,0.0,0.7397260273972603,0.22,ME3
1321,0.34,0.42,0.48,0.19,0.5,0.0,0.6301369863013699,0.31,NUC
1322,0.6,0.57,0.63,0.22,0.5,0.0,0.684931506849315,0.49,NUC
1323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NUC
1324,0.48,0.39,0.56,0.23,0.5,0.0,0.821917808219178,0.22,CYT
1325,0.56,0.49,0.47,0.13,0.5,0.0,0.7123287671232877,0.22,NUC
1326,0.47,0.59,0.56,0.09,0.5,0.0,0.684931506849315,0.22,CYT
1327,0.4,0.28,0.58,0.44,0.5,0.0,0.5616438356164384,0.22,CYT
1328,0.54,0.35,0.55,0.19,0.5,0.0,0.410958904109589,0.22,CYT
1329,0.5,0.47,0.45,0.14,0.5,0.0,0.726027397260274,0.32,ME3
1330,0.55,0.49,0.6,0.18,0.5,0.0,0.6986301369863014,0.22,NUC
1331,0.55,0.44,0.5,0.09,0.5,0.0,0.7534246575342467,0.22,VAC
1332,0.66,0.37,0.6,0.25,0.5,0.0,0.9452054794520548,0.22,MIT
1333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CYT
1334,0.36,0.51,0.51,0.17,0.5,0.0,0.7123287671232877,0.22,VAC
1335,0.68,0.68,0.35,0.16,0.5,0.0,0.8493150684931507,0.22,VAC
1336,0.44,0.35,0.55,0.14,0.5,0.0,0.7123287671232877,0.22,VAC
1337,0.73,0.59,0.35,0.15,0.5,0.0,0.7397260273972603,0.22,VAC
1338,0.6,0.37,0.52,0.15,0.5,0.0,0.7534246575342467,0.26,VAC
1339,0.64,0.61,0.56,0.15,0.5,0.0,0.7397260273972603,0.22,VAC
1340,0.48,0.58,0.58,0.12,0.5,0.0,0.6712328767123288,0.22,VAC
1341,0.65,0.58,0.53,0.21,0.5,0.0,0.6986301369863014,0.22,VAC
1342,0.48,0.49,0.49,0.26,0.5,0.0,0.5342465753424658,0.27,VAC
1343,0.57,0.54,0.32,0.15,0.5,0.0,0.7123287671232877,0.25,VAC
1344,0.4,0.36,0.32,0.16,0.5,0.0,0.6986301369863014,0.27,VAC
1345,0.5,0.55,0.52,0.16,0.5,0.0,0.6986301369863014,0.31,CYT
1346,0.65,0.63,0.47,0.22,0.5,0.0,0.7123287671232877,0.27,CYT
1347,0.41,0.48,0.51,0.2,0.5,0.0,0.6986301369863014,0.22,CYT
1348,0.25,0.4,0.54,0.16,0.5,0.0,0.589041095890411,0.22,CYT
1349,0.63,0.56,0.52,0.21,0.5,0.0,0.684931506849315,0.22,CYT
1350,0.56,0.68,0.42,0.36,0.5,0.0,0.6712328767123288,0.22,CYT
1351,0.57,0.47,0.48,0.17,0.5,0.0,0.7123287671232877,0.26,VAC
1352,0.46,0.52,0.51,0.13,0.5,0.0,0.6438356164383562,0.22,CYT
1353,0.5,0.4,0.57,0.17,0.5,0.0,0.8082191780821918,0.22,CYT
1354,0.78,0.71,0.35,0.25,0.5,0.0,0.6712328767123288,0.22,ME1
1355,0.64,0.56,0.52,0.17,0.5,0.0,0.7397260273972603,0.47,NUC
1356,1.0,0.8,0.29,0.36,0.5,0.0,0.7123287671232877,0.22,ME1
1357,0.51,0.39,0.56,0.55,0.5,0.0,0.6301369863013699,0.64,MIT
1358,0.69,0.66,0.36,0.09,0.5,0.0,0.767123287671233,0.22,ME1
1359,0.4,0.45,0.45,0.15,0.5,0.0,0.726027397260274,0.48,NUC
1360,0.49,0.53,0.36,0.15,0.5,0.0,0.7123287671232877,0.27,ME3
1361,0.39,0.63,0.41,0.27,0.5,0.0,0.6712328767123288,0.22,ME3
1362,0.45,0.51,0.43,0.22,0.5,0.0,0.7808219178082191,0.22,NUC
1363,0.77,0.78,0.27,0.37,0.5,0.0,0.6712328767123288,0.22,ME1
1364,0.88,0.75,0.41,0.36,0.5,0.0,0.589041095890411,0.22,ME2
1365,0.49,0.49,0.4,0.2,0.5,0.0,0.6575342465753424,0.26,ME3
1366,0.57,0.53,0.6,0.28,0.5,0.0,0.7123287671232877,0.45,NUC
1367,0.53,0.52,0.49,0.27,0.5,0.0,0.6986301369863014,0.22,CYT
1368,0.5,0.47,0.56,0.31,0.5,0.0,0.767123287671233,0.26,CYT
1369,0.71,0.79,0.41,0.38,0.5,0.0,0.7397260273972603,0.22,ME1
1370,0.33,0.49,0.46,0.22,0.5,0.0,0.726027397260274,0.33,ME3
1371,0.47,0.41,0.46,0.18,0.5,0.0,0.726027397260274,0.22,ME3
1372,0.45,0.39,0.46,0.29,0.5,0.0,0.5753424657534246,0.22,MIT
1373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIT
1374,0.32,0.3,0.57,0.38,0.5,0.0,0.684931506849315,0.25,NUC
1375,0.26,0.3,0.37,0.15,0.5,0.0,0.726027397260274,0.25,ME3
1376,0.28,0.41,0.46,0.18,0.5,0.0,0.6438356164383562,0.39,NUC
1377,0.45,0.5,0.43,0.16,0.5,0.0,0.7123287671232877,0.28,ME3
1378,0.24,0.25,0.57,0.28,0.5,0.0,0.6986301369863014,0.11,CYT
1379,0.46,0.61,0.55,0.29,0.5,0.0,0.6712328767123288,0.22,MIT
1380,0.54,0.44,0.38,0.22,0.5,0.0,0.7397260273972603,0.3,ME3
1381,0.22,0.53,0.36,0.22,0.5,0.0,0.7397260273972603,0.31,ME3
1382,0.25,0.41,0.47,0.14,0.5,0.0,0.767123287671233,0.68,NUC
1383,0.43,0.41,0.37,0.18,0.5,0.0,0.7397260273972603,0.31,ME3
1384,0.4,0.44,0.47,0.25,0.5,0.0,0.7397260273972603,0.56,NUC
1385,0.46,0.59,0.38,0.12,0.5,0.0,0.684931506849315,0.22,ME3
1386,0.8,0.82,0.4,0.31,0.5,0.0,0.7808219178082191,0.25,ME1
1387,0.29,0.39,0.46,0.36,0.5,0.0,0.6986301369863014,0.22,NUC
1388,0.4,0.4,0.43,0.19,0.5,1.0,0.6575342465753424,0.22,POX
1389,0.57,0.52,0.46,0.2,0.5,1.0,0.7123287671232877,0.41,POX
1390,0.43,0.6,0.4,0.12,0.5,0.0,0.6712328767123288,0.29,ME3
1391,0.56,0.71,0.47,0.21,0.5,0.0,0.7123287671232877,0.22,MIT
1392,0.65,0.62,0.26,0.33,0.5,0.0,0.7534246575342467,0.22,ME3
1393,0.77,0.7,0.37,0.12,0.5,0.0,0.6712328767123288,0.26,ME1
1394,0.47,0.61,0.32,0.27,0.5,0.0,0.684931506849315,0.3,ME3
1395,0.71,0.51,0.49,0.23,0.5,0.0,0.410958904109589,0.32,ME2
1396,0.59,0.48,0.49,0.49,0.5,0.0,0.4931506849315068,0.32,CYT
1397,0.58,0.63,0.52,0.7,0.5,0.0,0.6301369863013699,0.22,MIT
1398,0.3,0.68,0.41,0.17,0.5,0.0,0.6986301369863014,0.22,ME3
1399,0.74,0.73,0.32,0.2,0.5,0.0,0.7534246575342467,0.22,ME1
1400,0.55,0.35,0.36,0.29,0.5,0.0,0.6986301369863014,0.22,ME3
1401,0.35,0.32,0.31,0.16,0.5,0.0,0.767123287671233,0.22,ME3
1402,0.67,0.61,0.39,0.24,0.5,0.0,0.6986301369863014,0.22,ME3
1403,0.69,0.57,0.39,0.19,0.5,0.0,0.6575342465753424,0.39,ME2
1404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIT
1405,0.39,0.56,0.34,0.18,0.5,0.0,0.6712328767123288,0.22,ME3
1406,0.51,0.38,0.42,0.21,0.5,0.0,0.6301369863013699,0.34,ME3
1407,0.32,0.45,0.39,0.14,0.5,0.0,0.6164383561643836,0.22,ME3
1408,0.75,0.73,0.35,0.33,0.5,0.0,0.6712328767123288,0.28,ME1
1409,0.54,0.54,0.56,0.18,0.5,0.0,0.6301369863013699,0.29,NUC
1410,0.71,0.64,0.42,0.28,0.5,0.0,0.589041095890411,0.22,EXC
1411,0.28,0.48,0.36,0.16,0.5,0.0,0.726027397260274,0.22,ME3
1412,0.58,0.44,0.45,0.32,0.5,0.0,0.7123287671232877,0.37,NUC
1413,0.52,0.65,0.36,0.26,0.5,0.0,0.6027397260273972,0.22,ME3
1414,0.64,0.44,0.56,0.15,0.5,0.0,0.767123287671233,0.22,CYT
1415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CYT
1416,0.42,0.71,0.45,0.15,0.5,0.0,0.6575342465753424,0.22,ME3
1417,0.38,0.37,0.36,0.14,0.5,0.0,0.7397260273972603,0.22,ME3
1418,0.4,0.4,0.44,0.37,0.5,0.0,0.726027397260274,0.25,NUC
1419,0.38,0.56,0.38,0.16,0.5,0.0,0.726027397260274,0.22,ME3
1420,0.8,0.79,0.43,0.25,0.5,0.0,0.7123287671232877,0.22,EXC
1421,0.63,0.65,0.42,0.18,0.5,0.0,0.7397260273972603,0.27,ME3
1422,0.47,0.4,0.63,0.19,0.5,0.0,0.7123287671232877,0.32,NUC
1423,0.83,0.94,0.32,0.21,0.5,0.0,0.6986301369863014,0.22,ME1
1424,0.61,0.76,0.3,0.16,0.5,0.0,0.6164383561643836,0.41,ME3
1425,0.33,0.38,0.47,0.14,0.5,0.0,0.6986301369863014,0.47,NUC
1426,0.38,0.67,0.33,0.17,0.5,0.0,0.6986301369863014,0.22,ME3
1427,0.39,0.33,0.33,0.23,0.5,0.0,0.6438356164383562,0.22,ME3
1428,0.5,0.63,0.45,0.13,0.5,0.0,0.6164383561643836,0.32,ME3
1429,0.2,0.6,0.5,0.29,0.5,0.0,0.6986301369863014,0.22,ME3
1430,0.29,0.26,0.43,0.17,0.5,0.0,0.7534246575342467,0.3,ME3
1431,0.51,0.46,0.41,0.36,0.5,0.0,0.6712328767123288,0.22,ME3
1432,0.92,0.66,0.52,0.23,0.5,0.0,0.726027397260274,0.22,ME1
1433,0.49,0.56,0.37,0.2,0.5,0.0,0.726027397260274,0.22,ME3
1434,0.86,0.78,0.34,0.15,0.5,0.0,0.726027397260274,0.22,ME2
1435,0.38,0.44,0.57,0.14,0.5,0.0,0.726027397260274,0.52,NUC
1436,0.72,0.73,0.41,0.28,0.5,0.0,0.6027397260273972,0.22,ME1
1437,0.8,0.73,0.47,0.19,0.5,0.0,0.6712328767123288,0.22,ME1
1438,0.49,0.55,0.35,0.23,0.5,0.0,0.7808219178082191,0.22,ME3
1439,0.63,0.71,0.44,0.53,0.5,0.0,0.7123287671232877,0.22,ME2
1440,0.6,0.68,0.3,0.27,0.5,0.0,0.7534246575342467,0.22,ME3
1441,0.4,0.43,0.49,0.17,0.5,0.0,0.6986301369863014,0.36,NUC
1442,0.82,0.63,0.47,0.18,0.5,0.0,0.684931506849315,0.22,POX
1443,0.77,0.68,0.35,0.19,0.5,0.0,0.726027397260274,0.43,ME1
1444,0.51,0.59,0.46,0.13,0.5,0.0,0.6575342465753424,0.22,MIT
1445,0.52,0.46,0.34,0.2,0.5,0.0,0.6986301369863014,0.25,ME3
1446,0.47,0.5,0.6,0.63,0.5,0.0,0.5205479452054794,0.16,CYT
1447,0.34,0.24,0.51,0.15,0.5,0.0,0.7397260273972603,0.4,NUC
1448,0.35,0.29,0.46,0.14,0.5,0.0,0.7397260273972603,0.66,NUC
1449,0.58,0.67,0.49,0.16,0.5,0.0,0.6438356164383562,0.28,MIT
1450,0.85,0.85,0.3,0.31,0.5,0.0,0.7534246575342467,0.42,ME1
1451,0.36,0.48,0.61,0.26,0.5,0.0,0.684931506849315,0.16,NUC
1452,0.41,0.25,0.59,0.44,0.5,0.0,0.821917808219178,0.69,NUC
1453,0.3,0.37,0.4,0.45,0.5,0.0,0.6575342465753424,0.41,ME3
1454,0.57,0.59,0.49,0.86,0.5,0.0,0.6438356164383562,0.22,NUC
1455,0.38,0.4,0.39,0.19,0.5,0.0,0.6301369863013699,0.62,NUC
1456,0.77,0.74,0.37,0.29,0.5,0.0,0.6164383561643836,0.22,ME1
1457,0.47,0.38,0.58,0.19,0.5,0.0,0.7808219178082191,0.22,CYT
1458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIT
1459,0.41,0.45,0.46,0.23,0.5,0.0,0.684931506849315,0.7,CYT
1460,0.46,0.62,0.46,0.54,0.5,0.0,0.6986301369863014,0.27,MIT
1461,0.74,0.75,0.45,0.44,0.5,0.0,0.7123287671232877,0.22,POX
1462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIT
1463,0.41,0.47,0.5,0.14,0.5,0.0,0.726027397260274,0.37,NUC
1464,0.25,0.4,0.52,0.15,0.5,0.0,0.767123287671233,0.28,NUC
1465,0.58,0.56,0.38,0.39,0.5,0.0,0.7397260273972603,0.57,NUC
1466,0.32,0.29,0.29,0.08,0.5,0.0,0.7123287671232877,0.22,ME3
1467,0.38,0.48,0.57,0.3,0.5,0.0,0.5616438356164384,0.11,CYT
1468,0.39,0.58,0.47,0.18,0.5,0.0,0.6575342465753424,0.22,MIT
1469,0.38,0.47,0.47,0.18,0.5,0.0,0.6027397260273972,0.26,MIT
1470,0.63,0.57,0.5,0.48,0.5,0.0,0.6986301369863014,0.22,MIT
1471,0.51,0.45,0.62,0.25,0.5,0.0,0.8082191780821918,0.22,MIT
1472,0.59,0.67,0.54,0.19,0.5,0.0,0.6575342465753424,0.6,NUC
1473,0.6,0.61,0.54,0.11,0.5,0.0,0.6301369863013699,0.22,CYT
1474,0.48,0.61,0.57,0.17,0.5,0.0,0.6164383561643836,0.22,CYT
1475,0.71,0.5,0.5,0.18,0.5,0.0,0.6301369863013699,0.22,CYT
1476,0.61,0.48,0.54,0.25,0.5,0.0,0.684931506849315,0.22,CYT
1477,0.38,0.32,0.64,0.41,0.5,0.0,0.6027397260273972,0.11,CYT
1478,0.38,0.4,0.66,0.35,0.5,0.0,0.589041095890411,0.11,CYT
1479,0.81,0.62,0.43,0.17,0.5,0.0,0.726027397260274,0.22,ME2
1480,0.47,0.43,0.61,0.4,0.5,0.0,0.6575342465753424,0.47,NUC
1481,0.67,0.57,0.36,0.19,0.5,0.0,0.767123287671233,0.22,ME2
1482,0.43,0.4,0.6,0.16,0.5,0.0,0.726027397260274,0.39,NUC
1483,0.65,0.54,0.54,0.13,0.5,0.0,0.726027397260274,0.22,CYT
